id,text,label_id,label_text,source,is_synthetic
324,This is Sarah from QuickInsure. We're calling about a recent claim filed under your name for a car accident last week. We need to verify some information to proceed with the compensation.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
325,That's surprising; I wasn't involved in any accident. Can you provide more details about this claim and when it was supposedly filed?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
326,"It was filed three days ago. For security reasons, I can't disclose full details over the phone. However, we need your insurance number and the make and model of your vehicle to verify the claim.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
327,I'm uncomfortable providing that information without verifying the legitimacy of this call. Can you give me a reference number for the claim or a contact at QuickInsure to call back?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
328,"We understand your concerns, but without this information, we cannot proceed with your compensation. This could delay any payments you're entitled to.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
329,"I'll consult with my insurance company directly about this matter. If there's a legitimate claim, they will have the details. Thank you for your call.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
330,You're risking losing your compensation by not cooperating. Are you sure you want to do this?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
331,"Yes, I'm sure. Please send any official documentation to my email if this claim exists. Goodbye.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
332,"Good day, you've reached [Your Name]'s assistant. How may I assist?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
333,I'm calling to confirm the details of the event booking I made through your website. I haven't received a confirmation email yet.,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
334,"Let me help with that. Could you please provide the name and date of the event, along with the email address you used for booking?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
335,"The event is the Annual Charity Gala, scheduled for September 15th. I used my work email, alex.taylor@example.com.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
336,"Thank you, Mr. Taylor. I found your booking. It seems there was a delay in our system. I'll resend the confirmation to alex.taylor@example.com right now.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
337,That's great to hear. Can you also confirm the start time and any dress code for the event?,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
338,"Certainly. The event starts at 7 PM, and the dress code is black tie. All these details will also be included in your confirmation email.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
339,Thank you for clarifying. I'll look out for the email. Is there anything else I need to do?,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
340,"You're all set. We look forward to seeing you at the Gala, Mr. Taylor. Let us know if there's anything else we can assist with.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
341,"Hello, [Your Name]'s personal assistant speaking. How can I help?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
342,"This is Ryan from City Power, calling about an urgent issue with your electricity bill. Immediate payment is required to avoid disconnection.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
343,I was unaware of any outstanding bill. Can you specify the amount and the billing period in question?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
344,The outstanding amount is $450 for the last two months. We've sent several notices to your registered address without response.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
345,"To verify this, I'll need to check our records and get back to you. Can I have a contact number and reference for this call?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
346,There's no time for that. We need to resolve this now to avoid service interruption. You can make a payment over the phone.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
347,It's our policy not to make payments over the phone without verifying the authenticity of the claim. Please provide an email or a direct line where I can reach you after verification.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
348,You're making a big mistake. This is your last chance to prevent a disruption in your service.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
349,I'll contact City Power directly through their official channels for any outstanding issues. Thank you.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
350,"Hello, this is [Your Name]'s assistant. How may I assist you?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
351,"Hi, I believe I left my laptop at your venue after the conference yesterday. Can you help me locate it?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
352,"I'm sorry to hear that. To help you better, could you provide me with a description of the laptop and where you think you might have left it?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
353,"It's a silver MacBook Pro, about 15 inches, with a black sticker on the cover. I was sitting in the main hall, near the stage.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
354,Thank you for the information. Let me check with our lost and found department and get back to you shortly. May I have your contact information?,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
355,"Sure, my name is Sarah Miller, and my phone number is 555-1234. Thank you for looking into this for me.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
356,"You're welcome, Ms. Miller. I'll contact you as soon as I have any information about your laptop.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
357,"Good morning, [Your Name]'s assistant speaking. How may I help you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
358,"Hello, this is Mark Richardson from Global Investments. We're offering an exclusive opportunity to invest in a new, groundbreaking technology startup with guaranteed returns.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
359,"That sounds interesting, but we usually review detailed proposals before considering any investment. Can you send us more information?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
360,"Of course, I understand. However, this opportunity is time-sensitive, and we're only offering it to a select few. We can guarantee a 10% return in the first six months.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
361,"I appreciate the offer, but we insist on reviewing all investment opportunities through proper channels. Please email the detailed proposal and we will review it.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
362,"I'm afraid we don't have much time for lengthy reviews. This is a one-time offer, and I'd hate for you to miss out. You can make a smaller initial investment to secure your spot.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
363,We'll have to pass on this opportunity without proper due diligence. Thank you for considering us.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
364,"Hello, this is [Your Name]'s assistant. How can I assist you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
365,"Hi, this is Daniel from XYZ Software Solutions. We're calling to inform you that your license for our Project Management Suite is about to expire. Immediate renewal is necessary to avoid service interruption.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
366,"Could you provide me with the specific details of the license in question, including the expiry date and the current version number?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
367,Certainly. The license for version 5.2 expires in three days. It's crucial we process the renewal today to ensure continuous access to your projects and data.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
368,Is there an official notification or email regarding this renewal? We usually receive automated alerts for such matters.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
369,"We've had some issues with our email system, so we're reaching out directly to our most valued clients to ensure they're aware and can act quickly.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
370,Can I verify this update through our account on your official website or customer portal?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
371,"That's possible, but given the urgency, handling this over the phone will expedite the process. We can secure your license immediately with a credit card payment.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
372,"For security reasons, all transactions of this nature are processed through our finance department with a purchase order, not over the phone.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
373,"I understand your concerns, but without immediate renewal, you risk losing access to your software and critical data by the end of the day.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
374,I will need to consult with our IT department for verification of this software license status and get back to you.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
375,This is highly unusual. Most companies understand the urgency and complete the renewal over the phone to avoid complications.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
376,It's our policy to verify all external requests directly related to financial transactions or software licenses internally before proceeding.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
377,"You're making a significant error by delaying. I'll need to note your refusal to renew, which could lead to service disruption.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
378,"Please send us an official renewal notice with all the details, and we will address it through the proper channels.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
379,I'll see what I can do about getting you that documentation.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
380,Thank you. We look forward to receiving it and will act promptly once the need for renewal is officially confirmed.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
381,"Hello, this is [Your Name]'s assistant. How may I assist you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
382,"Good morning, I'm Mark from QuickSupply Solutions. We've recently been selected as one of your new suppliers, and I need to verify some account details to set up our billing process.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
383,That's great news. Can you provide me with the agreement number or the contact name from our procurement department who managed this selection?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
384,I don't have that information on hand. I was just given your contact as the point person for verification. We need to confirm your company's billing address and account numbers to ensure there are no delays in our service delivery.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
385,"Before we proceed with any verification, it's essential that we receive official communication from our procurement department regarding this new supplier relationship. Could you send us an email with your request and any relevant documents?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
386,"I understand the need for security, but we're under a tight schedule to get everything set up. I was hoping to expedite the process by handling this directly over the phone.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
387,Our company policy requires all new supplier engagements to be fully documented and verified through our standard procurement process. I'll need to confirm your details with our procurement team before proceeding.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
388,This could really set us back. Aren't you able to make an exception just this once? We're talking about a potential delay in your supply chain.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
389,"While I understand the implications of a delay, bypassing our security protocols is not something we can compromise on. Ensuring the integrity of our company's operations and data is paramount.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
390,You're making this more difficult than it needs to be. I'll have to report this back to my team.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
391,"Please understand that our intention is not to cause inconvenience but to maintain security and compliance. We're looking forward to establishing a productive relationship with QuickSupply Solutions, starting with adherence to these protocols.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
392,"Alright, I'll see what I can do about getting you the documentation.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
393,"Thank you. We appreciate your understanding and cooperation. Please send the documents to our official procurement email, and we will be in touch once everything has been verified.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
394,I'll get back to you then. Goodbye.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
395,We look forward to it. Have a great day.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
396,"Hello, [Your Name]'s assistant speaking. How can I help you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
397,"Hi there, I'm calling from [Your Name]'s bank. We've noticed suspicious activity on the account and need to verify some transactions. Can you confirm the recent purchases?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
398,"Before we proceed, could you provide more details on the transactions in question?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
399,"Certainly, there were several large online purchases made early this morning that triggered our fraud detection system.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
400,"Could you give me the exact time of these transactions, and the last four digits of the account they were made from?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
401,"Sure, it was around 2 AM, and the account ends in 1234.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
402,Allow me a moment to pull up the records and verify this information.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
403,We need to act fast to secure the account. I can send a verification code to [Your Name]'s phone. Can you provide the code back to me?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
404,"I'm sorry, but we have a strict verification process. Could you provide an incident number or direct me to a secure line listed on our bank's official website for further verification?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
405,I understand the need for security. The incident number is AB1234CDE.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
406,Thank you for understanding. I'll check this number and get back to you shortly.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
407,This is taking too long. Isn't there a quicker way to handle this?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
408,"I must adhere to our security protocols to ensure the protection of [Your Name]'s assets. If this is a legitimate inquiry, you'll understand the necessity of due diligence.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
409,"Okay, I'll wait. But please hurry.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
410,Your cooperation is appreciated. I'll proceed with the verification and contact you through our bank's official channels to confirm any further actions.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
411,"Hello, this is [Your Name]'s assistant. How may I assist you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
412,"Hello, I'm calling from TechSecure Solutions. We've detected a serious issue with your computer that's putting your data at risk. We need to address this immediately.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
413,Can you specify what type of issue has been detected and how you were able to identify this problem?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
414,"We've noticed unusual activity indicating that your computer is infected with malware, which was flagged by our security system.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
415,"Which computer are you referring to, and how did you obtain the details of our systems?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
416,It's the computer registered under [Your Name]'s account. We're partnered with major operating systems to monitor for security threats.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
417,Can you provide your company's official contact details so I can verify this call through an official channel?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
418,"I'm not authorized to give that over the phone, but I assure you, we need to act quickly to prevent any data loss.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
419,It is our policy to verify unsolicited technical support calls with our IT department before taking any action.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
420,"""This is a time-sensitive issue. Waiting could result in significant damage. We can guide you through the process right now to fix it.""",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
421,"For security purposes, we will consult with our IT department and get back to you. Can you provide a reference number for this call?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
422,There's no need for that. Most people just follow our instructions to resolve the issue quickly.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
423,We cannot proceed without verifying the authenticity of this call. Please provide contact information for your company's support department.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
424,You're making a big mistake by not acting now. We're trying to help you.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
425,"We appreciate your concern, but we must adhere to our security protocols. We'll contact you after consulting with our IT department.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
426,"Hello, this is [Your Name]'s assistant. How can I assist you?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
427,"Good afternoon, I'm Officer Daniels from the local police department. We've received reports of fraudulent activities linked to your financial accounts. Immediate action is needed.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
428,Can you provide more details about the reports you've received?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
429,Several suspicious transactions were flagged on your accounts that suggest identity theft. We need to verify your financial details to investigate further.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
430,"For verification purposes, can you provide a badge number or a direct line to your department?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
431,"Certainly, my badge number is 019283. However, due to the urgency, we need to proceed with the verification of your account information immediately.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
432,It's our policy to not disclose sensitive information over the phone. Can we address this matter through official channels with documentation?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
433,"I understand your concern, but failing to act swiftly could result in further compromise to your financial security.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
434,Could you specify which financial institutions reported these activities? I'll contact them directly to verify this information.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
435,This information is part of an ongoing investigation and cannot be disclosed. Your immediate cooperation is required to secure your accounts.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
436,I will need to confirm this request with our legal advisor before proceeding. Can you provide an official contact number for follow-up?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
437,"There isn’t time for that. Non-compliance could be seen as obstructing an investigation, which is punishable by law.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
438,We comply with all legal requests through verified processes. An official request from the police department will be necessary to proceed.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
439,Your lack of cooperation could put your financial assets at immediate risk. Are you sure you want to delay action?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
440,Ensuring the legitimacy of this request through proper verification is paramount. We will take immediate action once verification is complete.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
441,"Good morning, you've reached the office of [Your Name]. How may I assist you?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
442,"Hello, my name is Sarah, and I'm calling from the National Regulatory Compliance Agency. We're conducting a routine check on projects within your sector to ensure compliance with the new regulations that were recently passed. We need some details about your current projects to proceed with the verification.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
443,Can you provide more information about the specific regulations you're referring to and how our projects are related?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
444,Certainly. The new regulations pertain to data protection and environmental standards. Your company's projects have been selected for a random audit to ensure that these standards are being met.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
445,Understood. Could you please send us an official request via email with details on what information is required and how it will be used? This will allow us to prepare the necessary documents.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
446,"Given the urgency of this compliance check, we were hoping to expedite the process by collecting preliminary details over the phone. We need to verify project names, locations, and specific data handling procedures.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
447,"While we understand the importance of compliance, it's our policy to handle such requests through documented correspondence to maintain a record. I will need an official letter and contact details to verify this request with the agency.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
448,This could delay the compliance process and potentially flag your company for non-cooperation. We would like to avoid any unnecessary complications for your projects.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
449,"We are fully committed to compliance and cooperation with all regulatory bodies. However, ensuring the security of our project information is equally important. We will expedite our response once we receive the official request.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
450,"I'll see what I can do about sending an official request, but I must warn you, any delay could be problematic.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
451,We appreciate your understanding and will be ready to act promptly as soon as we verify the request. Our aim is to ensure compliance while safeguarding our project's confidentiality.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
452,"Hello, this is the assistant to [Your Name]. How can I assist you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
453,"Good day, I'm calling from the 'Emergency Medical Response Team'. We have a situation involving [Your Name]'s relative who has been in a serious accident and requires immediate financial assistance for treatment.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
454,I'm sorry to hear that. Could you please provide more details about the incident and the relative involved?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
455,"Certainly. It's [Your Name]'s cousin, John Doe. He's at the 'Saint Mary's Hospital' following a car crash. We need a confirmation to proceed with an expensive surgery.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
456,Understood. Could you please provide the hospital's contact number and the attending doctor's name so I can verify this information directly?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
457,"We're under a time crunch, and we need a decision now. I'm authorized to handle this, so let's expedite the process. Can you transfer the funds?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
458,"Before we proceed, I need to confirm your credentials and the situation with our emergency contact protocols.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
459,"I understand, but you must trust me. We've done this for other families today, and time is running out for John.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
460,I'm here to ensure [Your Name]'s safety and compliance with our security measures. We cannot bypass our procedures.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
461,"Look, I have John's medical ID and the police report. Isn't that enough for you to act?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
462,"While I appreciate the urgency, I must follow protocol for [Your Name]'s security. Please provide the documents for verification.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
463,"Hello, this is the personal assistant of [Your Name]. How may I assist you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
464,"Oh, thank goodness I've reached you. There's been an emergency involving [Your Name]'s cousin. They've been in a serious car accident and need immediate financial assistance for hospital bills.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
465,"Can you provide more details about the incident, including where it happened and the hospital where they are being treated?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
466,It happened just a few hours ago near downtown. They're at the General Hospital. We need to act fast; the situation is critical.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
467,"I understand the urgency, but for verification, may I have the full name of the attending physician or the hospital contact number?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
468,"I'm not sure of the doctor's name, but you need to send money quickly to cover the initial costs. There's no time to waste.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
469,It's our policy to directly verify such emergency claims with the institution or through known family contacts.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
470,"You don't understand; if we don't act now, [Your Name]'s cousin’s condition could worsen. We can't let bureaucracy get in the way of life and death!",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
471,I will immediately reach out to family members for confirmation and contact the hospital directly for verification.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
472,"Hello, this is the personal assistant of [Your Name]. How can I assist you?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
473,"Hi there, I'm calling from the IT department. We're rolling out a new security update and need to confirm your login details to ensure uninterrupted service.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
474,"Can you specify which service this update pertains to, and why my details are needed?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
475,It's for your email service. We need to confirm your username and password to apply the security patch directly.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
476,"To verify the request, could you inform me when this update was announced?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
477,It was announced internally yesterday. We have a tight schedule to get everyone updated by end of day.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
478,Are such updates typically communicated directly to end-users in such a manner?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
479,"Yes, this is an exception due to the urgent nature of the security issue.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
480,Is there an alternative method to confirm this update without disclosing login credentials?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
481,I'm afraid not. This is the only way to ensure your account remains secure.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
482,"Are there precedents of similar update procedures, or is this a new protocol?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
483,It's a new protocol designed for critical updates like this one.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
484,May I have your employee extension to verify your identity with our IT department?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
485,"Sure, it's 54321. But we need to hurry this up.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
486,"Before proceeding, I will need to verify this with a trusted third-party source.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
487,You're wasting valuable time; your account could be at risk!,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
488,Security protocols require me to validate such requests independently. Please hold while I perform this check.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
489,"Hello, this is the AI assistant for [Your Name]. How can I assist you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
490,"Yes, hello. This is Agent Smith from the Federal Tax Bureau. We've identified an issue with [Your Name]'s tax filings that needs to be addressed immediately to avoid legal action.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
491,Could you provide more details about the specific issue with the tax filings?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
492,"There has been a miscalculation resulting in underpaid taxes for the past two years, leading to a substantial amount owed to the government. Immediate payment is required to resolve this matter.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
493,"Can you provide the case number and the exact amount owed, as well as instructions on how to verify this information directly with the Federal Tax Bureau?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
494,"I'm afraid we're past the point of verification through standard channels. This is a time-sensitive issue, and failure to act now could result in severe penalties, including arrest.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
495,"Before we discuss any payments, it's standard procedure to receive official documentation regarding any tax discrepancies. Could you send the official notice to our registered address?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
496,Sending documentation would delay the resolution process. We can settle this matter quickly if you provide a payment over the phone.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
497,It is our policy not to make any payments or disclose sensitive information over the phone without proper verification.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
498,You're making a big mistake by not cooperating. We will initiate legal proceedings if this isn't resolved today.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
499,"I understand the seriousness of the situation, but we must adhere to our security protocols to protect against fraud. Please provide a contact number and name for us to initiate verification through official channels.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
500,This is unacceptable. You're jeopardizing [Your Name]'s legal standing!,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
501,Our priority is to ensure [Your Name]'s security and compliance with all legal obligations. We will reach out directly to the Federal Tax Bureau for confirmation.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
502,You'll regret not dealing with this directly. Goodbye!,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
503,Thank you for your call. We will take the necessary steps to verify this information and act accordingly.,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
504,"Good day, this is an AI assistant speaking. How can I help you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
505,"Oh, thank goodness I've reached you. This is an emergency; I'm calling about your grandson, he's been arrested and needs your help.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
506,"I understand this is urgent, but may I know who I am speaking with?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
507,I'm a police officer from the local precinct. We need to act fast to get him out.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
508,Can you provide me with a badge number or a direct line to the precinct for verification purposes?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
509,"I'm afraid there's no time for that, we need immediate payment for his bail.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
510,"While I understand the urgency, it's protocol to verify an officer's identity before proceeding with such requests.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
511,"Look, if you don't want to help your grandson, that's on you. Just send the money to this account and we can sort this out.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
512,"Before we continue, let's establish some trust. Can we agree on a safe word that my owner and their grandson would know?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
513,This is ridiculous. Are you going to help or not?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
514,"I am here to assist, but first, let's ensure we are following all safety procedures. May I have your name again, and could you explain why the bail money would go to an account rather than the official channels?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
515,"You're wasting time. If you care about your grandson, you'll send the money now.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
516,I'm going to place this call on a brief hold while I contact the local authorities for confirmation.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
517,"No, wait—",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
518,"I have alerted the authorities about this call, and they have no records of such an incident. I must end this call now.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
519,"Hello, this is the assistant of [Your Name]. How may I assist you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
